from,to,sign
21050,9447,-1
21056,1250,-1
21056,1682,-1
21056,2186,-1
21056,2982,-1
21056,4887,-1
21056,6134,-1
21056,18878,-1
21056,26888,-1
21056,30170,-1
21056,33631,-1
21057,1479,-1
21057,10479,-1
21068,18454,-1
21072,1442,-1
21072,1787,-1
21072,2606,-1
21072,3839,-1
21072,10621,-1
21073,2111,-1
21073,10975,-1
21077,21078,-1
21079,888,-1
21079,4456,-1
21079,5977,-1
21079,10096,-1
21082,3646,-1
21084,30759,-1
21088,408,-1
21088,475,-1
21088,642,-1
21088,944,-1
21088,980,-1
21088,1015,-1
21088,1273,-1
21088,1355,-1
21088,1377,-1
21088,1548,-1
21088,1558,-1
21088,1724,-1
21088,1754,-1
21088,1808,-1
21088,1823,-1
21088,1888,-1
21088,2226,-1
21088,2308,-1
21088,2330,-1
21088,3091,-1
21088,3099,-1
21088,3225,-1
21088,3420,-1
21088,3435,-1
21088,3440,-1
21088,3912,-1
21088,3932,-1
21088,4041,-1
21088,4659,-1
21088,4666,-1
21088,5004,-1
21088,5530,-1
21088,5830,-1
21088,6029,-1
21088,6840,-1
21088,6895,-1
21088,7939,-1
21088,9473,-1
21088,9656,-1
21088,9660,-1
21088,10151,-1
21088,10976,-1
21088,11223,-1
21088,12641,-1
21088,16074,-1
21088,16693,-1
21088,17533,-1
21088,18765,-1
21088,18835,-1
21088,18912,-1
21088,18944,-1
21088,20203,-1
21088,21092,-1
21088,21093,-1
21088,21094,-1
21088,21095,-1
21088,21096,-1
21088,21097,-1
21088,21098,-1
21088,21099,-1
21088,21100,-1
21088,21101,-1
21088,21102,-1
21089,74,-1
21090,17262,-1
21100,1724,-1
21100,2412,-1
21100,2732,-1
21100,3514,-1
21100,4902,-1
21100,5063,-1
21100,5310,-1
21100,6748,-1
21100,11567,-1
21100,11658,-1
21100,21088,-1
21103,2328,-1
21104,139,-1
21104,668,-1
21105,694,-1
21105,1484,-1
21107,685,-1
21108,7538,-1
21110,30536,-1
21113,2828,-1
21115,6843,-1
21115,20880,-1
21115,21116,-1
21117,11338,-1
21118,21119,-1
21121,26545,-1
21125,10100,-1
21130,11173,-1
21133,1270,-1
21141,1150,-1
21141,3791,-1
21144,316,-1
21148,11173,-1
21154,445,-1
21154,1015,-1
21154,1021,-1
21154,1113,-1
21154,4574,-1
21154,4971,-1
21154,7221,-1
21154,11173,-1
21154,30367,-1
21154,32813,-1
21155,214,-1
21155,4889,-1
21155,10205,-1
21155,22543,-1
21160,336,-1
21160,1092,-1
21160,2124,-1
21160,6273,-1
21160,33066,-1
21163,1254,-1
21163,21168,-1
21171,1395,-1
21173,6310,-1
21175,685,-1
21175,14738,-1
21175,21176,-1
21177,594,-1
21177,1395,-1
21178,888,-1
21179,426,-1
21179,9241,-1
21179,10992,-1
21180,374,-1
21180,375,-1
21180,2797,-1
21180,6416,-1
21180,7214,-1
21180,18828,-1
21180,21181,-1
21184,9353,-1
21184,16402,-1
21184,28007,-1
21185,13462,-1
21185,33685,-1
21188,3887,-1
21188,4076,-1
21188,6335,-1
21188,7037,-1
21188,7818,-1
21188,19789,-1
21188,19800,-1
21189,3950,-1
21189,6811,-1
21189,15883,-1
21189,21190,-1
21191,1703,-1
21191,10569,-1
21191,27323,-1
21193,1435,-1
21193,6273,-1
21193,8772,-1
21194,913,-1
21194,19205,-1
21195,482,-1
21195,662,-1
21195,12800,-1
21196,6515,-1
21202,7550,-1
21235,1015,-1
21237,14388,-1
21237,14803,-1
21240,3963,-1
21245,979,-1
21246,6789,-1
21247,21248,-1
21253,115,-1
21253,590,-1
21253,876,-1
21253,936,-1
21253,989,-1
21253,1024,-1
21253,1034,-1
21253,1166,-1
21253,1265,-1
21253,1270,-1
21253,1385,-1
21253,1510,-1
21253,1754,-1
21253,2186,-1
21253,2384,-1
21253,2581,-1
21253,2876,-1
21253,3116,-1
21253,3172,-1
21253,3395,-1
21253,3972,-1
21253,4495,-1
21253,4619,-1
21253,4765,-1
21253,5111,-1
21253,5263,-1
21253,5968,-1
21253,6506,-1
21253,6681,-1
21253,7435,-1
21253,7476,-1
21253,7631,-1
21253,9751,-1
21253,11385,-1
21253,12924,-1
21253,13610,-1
21253,14243,-1
21253,15275,-1
21253,17211,-1
21253,19417,-1
21253,21254,-1
21253,21255,-1
21253,21256,-1
21253,21257,-1
21253,21258,-1
21256,20193,-1
21258,119,-1
21258,374,-1
21258,424,-1
21258,431,-1
21258,514,-1
21258,527,-1
21258,539,-1
21258,694,-1
21258,855,-1
21258,945,-1
21258,967,-1
21258,1124,-1
21258,1139,-1
21258,1187,-1
21258,1373,-1
21258,1412,-1
21258,1442,-1
21258,1484,-1
21258,1770,-1
21258,1920,-1
21258,2030,-1
21258,2236,-1
21258,2374,-1
21258,2598,-1
21258,2618,-1
21258,2626,-1
21258,2737,-1
21258,2912,-1
21258,3059,-1
21258,3143,-1
21258,3402,-1
21258,3408,-1
21258,4080,-1
21258,4091,-1
21258,4167,-1
21258,4190,-1
21258,4388,-1
21258,4566,-1
21258,4852,-1
21258,5227,-1
21258,5593,-1
21258,5805,-1
21258,5860,-1
21258,5959,-1
21258,6246,-1
21258,6404,-1
21258,6941,-1
21258,6975,-1
21258,7346,-1
21258,7374,-1
21258,7651,-1
21258,7886,-1
21258,7962,-1
21258,8243,-1
21258,9019,-1
21258,9523,-1
21258,9828,-1
21258,10532,-1
21258,10780,-1
21258,11033,-1
21258,11382,-1
21258,11678,-1
21258,11843,-1
21258,11845,-1
21258,13096,-1
21258,13329,-1
21258,13442,-1
21258,13871,-1
21258,15032,-1
21258,15987,-1
21258,16547,-1
21258,17367,-1
21258,18711,-1
21258,19050,-1
21258,19819,-1
21258,21253,-1
21258,21875,-1
21258,21942,-1
21258,22584,-1
21258,22585,-1
21258,22586,-1
21258,22588,-1
21258,22590,-1
21258,22596,-1
21258,22597,-1
21259,306,-1
21259,374,-1
21259,375,-1
21259,2693,-1
21259,6515,-1
21259,7030,-1
21259,7214,-1
21259,7225,-1
21259,7247,-1
21259,7877,-1
21259,9610,-1
21259,13317,-1
21259,13319,-1
21259,13631,-1
21259,13907,-1
21259,14607,-1
21259,18394,-1
21259,31697,-1
21260,33823,-1
21261,822,-1
21261,2328,-1
21261,5282,-1
21261,6091,-1
21261,7195,-1
21261,23874,-1
21264,6091,-1
21265,6483,-1
21265,19884,-1
21266,5750,-1
21268,288,-1
21268,7037,-1
21268,18025,-1
21268,21269,-1
21270,548,-1
21270,17201,-1
21271,155,-1
21271,212,-1
21271,1180,-1
21271,2797,-1
21271,9388,-1
21271,15378,-1
21271,21058,-1
21274,680,-1
21275,33826,-1
21280,1614,-1
21280,1875,-1
21280,2135,-1
21280,3415,-1
21280,4161,-1
21280,4303,-1
21280,14968,-1
21280,18571,-1
21287,358,-1
21287,374,-1
21287,1200,-1
21287,1548,-1
21287,2322,-1
21287,7218,-1
21289,1303,-1
21290,374,-1
21290,7074,-1
21290,7714,-1
21292,3172,-1
21292,5220,-1
21292,5830,-1
21292,16092,-1
21292,27702,-1
21296,1250,-1
21296,6566,-1
21298,437,-1
21298,947,-1
21298,1558,-1
21298,1821,-1
21298,2147,-1
21298,3395,-1
21298,4778,-1
21298,7561,-1
21298,26934,-1
21300,1015,-1
21301,4737,-1
21302,2227,-1
21302,2348,-1
21304,845,-1
21304,1015,-1
21312,4175,-1
21315,12205,-1
21315,33827,-1
21316,24,-1
21316,1015,-1
21316,1318,-1
21316,1875,-1
21316,4549,-1
21316,5850,-1
21316,9535,-1
21316,10839,-1
21316,28883,-1
21317,4976,-1
21318,4504,-1
21319,374,-1
21321,5300,-1
21322,3977,-1
21322,27413,-1
21324,4566,-1
21325,5132,-1
21325,29919,-1
21326,32991,-1
21330,2199,-1
21330,9694,-1
21330,16613,-1
21337,6288,-1
21337,7550,-1
21337,21338,-1
21339,2367,-1
21341,3586,-1
21343,694,-1
21343,8241,-1
21350,16296,-1
21351,684,-1
21351,1092,-1
21351,1757,-1
21351,3271,-1
21353,578,-1
21353,8638,-1
21355,358,-1
21355,1032,-1
21355,1901,-1
21360,1614,-1
21360,2204,-1
21360,3839,-1
21360,5534,-1
21360,6134,-1
21360,10939,-1
21360,11665,-1
21360,27406,-1
21362,645,-1
21362,1888,-1
21362,2111,-1
21362,3225,-1
21362,8511,-1
21362,9611,-1
21365,282,-1
21365,1015,-1
21365,3148,-1
21366,14180,-1
21371,1334,-1
21371,12390,-1
21371,21007,-1
21371,21365,-1
21371,33365,-1
21374,5114,-1
21378,694,-1
21379,340,-1
21379,742,-1
21379,1865,-1
21379,3054,-1
21379,10336,-1
21379,10408,-1
21379,14767,-1
21379,15076,-1
21379,17358,-1
21379,19695,-1
21379,22660,-1
21382,534,-1
21382,1505,-1
21382,9056,-1
21382,22820,-1
21385,1395,-1
21385,3093,-1
21385,7028,-1
21387,13626,-1
21393,29217,-1
21394,124,-1
21394,694,-1
21394,1673,-1
21394,1771,-1
21394,5121,-1
21394,33830,-1
21401,22858,-1
21404,3435,-1
21405,225,-1
21405,8701,-1
21405,20132,-1
21406,316,-1
21408,6843,-1
21409,5263,-1
21417,1754,-1
21417,16942,-1
21423,81,-1
21423,2654,-1
21423,18502,-1
21423,19753,-1
21429,1092,-1
21429,1369,-1
21429,4175,-1
21429,14086,-1
21429,14883,-1
21429,16942,-1
21436,9951,-1
21436,14477,-1
21436,19762,-1
21437,7125,-1
21438,445,-1
21438,4741,-1
21439,1888,-1
21439,13196,-1
21440,8707,-1
21440,15431,-1
21444,13760,-1
21448,167,-1
21448,1129,-1
21448,6985,-1
21449,68,-1
21449,93,-1
21449,175,-1
21449,220,-1
21449,235,-1
21449,246,-1
21449,281,-1
21449,306,-1
21449,307,-1
21449,334,-1
21449,374,-1
21449,375,-1
21449,393,-1
21449,424,-1
21449,476,-1
21449,578,-1
21449,668,-1
21449,669,-1
21449,685,-1
21449,938,-1
21449,956,-1
21449,982,-1
21449,996,-1
21449,1015,-1
21449,1113,-1
21449,1273,-1
21449,1343,-1
21449,1727,-1
21449,1754,-1
21449,1799,-1
21449,1888,-1
21449,2153,-1
21449,2436,-1
21449,2551,-1
21449,2693,-1
21449,2797,-1
21449,2849,-1
21449,2982,-1
21449,3044,-1
21449,3047,-1
21449,3074,-1
21449,3122,-1
21449,3125,-1
21449,3148,-1
21449,3383,-1
21449,3425,-1
21449,3697,-1
21449,3779,-1
21449,3947,-1
21449,4182,-1
21449,4323,-1
21449,4341,-1
21449,4718,-1
21449,4855,-1
21449,5009,-1
21449,5011,-1
21449,5063,-1
21449,5117,-1
21449,5138,-1
21449,5152,-1
21449,5426,-1
21449,5538,-1
21449,5541,-1
21449,5830,-1
21449,5854,-1
21449,5955,-1
21449,5992,-1
21449,6000,-1
21449,6017,-1
21449,6204,-1
21449,6275,-1
21449,6310,-1
21449,6400,-1
21449,6450,-1
21449,6529,-1
21449,6587,-1
21449,6600,-1
21449,6661,-1
21449,6700,-1
21449,6730,-1
21449,6737,-1
21449,6862,-1
21449,7028,-1
21449,7093,-1
21449,7160,-1
21449,7210,-1
21449,7218,-1
21449,7247,-1
21449,7526,-1
21449,7565,-1
21449,8408,-1
21449,8513,-1
21449,8635,-1
21449,8674,-1
21449,8696,-1
21449,8719,-1
21449,8825,-1
21449,9248,-1
21449,9402,-1
21449,9405,-1
21449,9611,-1
21449,9728,-1
21449,9893,-1
21449,9970,-1
21449,10351,-1
21449,10398,-1
21449,10402,-1
21449,10595,-1
21449,10771,-1
21449,10835,-1
21449,11049,-1
21449,11144,-1
21449,11794,-1
21449,12505,-1
21449,12562,-1
21449,12887,-1
21449,12894,-1
21449,13004,-1
21449,13059,-1
21449,13910,-1
21449,14194,-1
21449,14355,-1
21449,14459,-1
21449,14512,-1
21449,15006,-1
21449,15028,-1
21449,15260,-1
21449,15377,-1
21449,15854,-1
21449,16296,-1
21449,16444,-1
21449,16971,-1
21449,16975,-1
21449,17085,-1
21449,17118,-1
21449,17161,-1
21449,17291,-1
21449,17292,-1
21449,18588,-1
21449,18646,-1
21449,18729,-1
21449,18769,-1
21449,18810,-1
21449,18835,-1
21449,18906,-1
21449,18972,-1
21449,19324,-1
21449,19412,-1
21449,19450,-1
21449,19531,-1
21449,19872,-1
21449,20053,-1
21449,20063,-1
21449,20358,-1
21449,20909,-1
21449,21018,-1
21449,21019,-1
21449,21104,-1
21449,21135,-1
21449,21272,-1
21449,22513,-1
21449,23729,-1
21449,23861,-1
21449,26609,-1
21449,27582,-1
21449,28731,-1
21449,29084,-1
21449,29261,-1
21449,29508,-1
21449,30502,-1
21449,31166,-1
21449,31409,-1
21449,32562,-1
21449,32754,-1
21449,33680,-1
21449,33831,-1
21449,33832,-1
21449,33833,-1
21449,33834,-1
21449,33835,-1
21449,33836,-1
21449,33837,-1
21449,33838,-1
21449,33839,-1
21449,33840,-1
21449,33841,-1
21449,33842,-1
21449,33843,-1
21449,33844,-1
21449,33845,-1
21449,33846,-1
21449,33847,-1
21449,33848,-1
21449,33849,-1
21449,33850,-1
21449,33851,-1
21449,33852,-1
21449,33853,-1
21449,33854,-1
21449,33855,-1
21449,33856,-1
21455,1074,-1
21457,668,-1
21457,16303,-1
21457,17533,-1
21458,5118,-1
21458,11129,-1
21458,11312,-1
21458,21675,-1
21460,33857,-1
21462,132,-1
21462,24179,-1
21465,2580,-1
21465,4993,-1
21465,10461,-1
21467,573,-1
21468,124,-1
21468,33859,-1
21470,1479,-1
21473,23,-1
21473,374,-1
21473,2138,-1
21473,2318,-1
21473,2330,-1
21473,3723,-1
21473,3972,-1
21473,4778,-1
21473,6895,-1
21473,9142,-1
21473,10980,-1
21473,21474,-1
21479,68,-1
21479,943,-1
21479,1129,-1
21479,1600,-1
21479,1757,-1
21479,2153,-1
21479,2227,-1
21479,2275,-1
21479,3651,-1
21479,4741,-1
21479,4972,-1
21479,8142,-1
21479,9515,-1
21479,9520,-1
21479,10485,-1
21479,10760,-1
21479,16115,-1
21479,29723,-1
21479,29724,-1
21479,29725,-1
21481,23,-1
21481,685,-1
21481,1287,-1
21483,1754,-1
21484,2322,-1
21485,500,-1
21485,914,-1
21485,1093,-1
21485,1262,-1
21485,1314,-1
21485,2581,-1
21485,2626,-1
21485,3350,-1
21485,5850,-1
21485,6490,-1
21485,8675,-1
21485,10948,-1
21485,11062,-1
21485,13628,-1
21485,13660,-1
21485,15626,-1
21485,16853,-1
21485,22075,-1
21485,23158,-1
21485,31555,-1
21493,556,-1
21493,14477,-1
21493,18493,-1
21493,21494,-1
21498,28,-1
21502,15281,-1
21507,1465,-1
21507,3763,-1
21507,6045,-1
21507,30756,-1
21507,32848,-1
21510,26,-1
21510,8455,-1
21510,11520,-1
21510,25693,-1
21515,15120,-1
21516,19895,-1
21517,851,-1
21517,1491,-1
21517,2121,-1
21517,2327,-1
21517,5807,-1
21517,6082,-1
21517,6267,-1
21517,18878,-1
21517,24430,-1
21517,24472,-1
21517,27821,-1
21517,31424,-1
21517,31468,-1
21517,32229,-1
21517,32230,-1
21517,32231,-1
21517,32232,-1
21518,3797,-1
21518,16426,-1
21518,22900,-1
21519,7441,-1
21519,16426,-1
21520,15077,-1
21520,21524,-1
21524,1161,-1
21527,2192,-1
21528,11700,-1
21534,306,-1
21534,374,-1
21534,375,-1
21534,7030,-1
21534,7214,-1
21534,7225,-1
21534,7247,-1
21534,7877,-1
21534,13317,-1
21534,13319,-1
21534,13909,-1
21534,13910,-1
21534,13911,-1
21534,19730,-1
21535,379,-1
21536,685,-1
21536,2797,-1
21536,2917,-1
21536,3067,-1
21536,3269,-1
21536,6815,-1
21536,6843,-1
21536,7933,-1
21536,14480,-1
21536,17510,-1
21536,19084,-1
21536,20139,-1
21537,16946,-1
21538,1270,-1
21538,11651,-1
21539,129,-1
21539,1543,-1
21543,668,-1
21545,18025,-1
21546,1015,-1
21546,2847,-1
21546,10783,-1
21546,13721,-1
21546,21547,-1
21549,374,-1
21550,33861,-1
21552,306,-1
21552,374,-1
21552,685,-1
21552,3093,-1
21552,3116,-1
21552,3219,-1
21552,3950,-1
21552,3957,-1
21552,4574,-1
21552,6843,-1
21552,7028,-1
21552,7030,-1
21552,7225,-1
21552,7247,-1
21552,8513,-1
21552,13320,-1
21552,21554,-1
21553,3776,-1
21555,306,-1
21555,374,-1
21555,375,-1
21555,7030,-1
21555,7214,-1
21555,7225,-1
21555,7247,-1
21555,7877,-1
21555,8680,-1
21555,13317,-1
21555,13319,-1
21555,13907,-1
21559,129,-1
21559,12651,-1
21559,16286,-1
21560,1395,-1
21560,15103,-1
21565,12713,-1
21566,1250,-1
21566,1736,-1
21566,2473,-1
21566,10469,-1
21566,33862,-1
21585,1548,-1
21585,2618,-1
21586,1826,-1
21587,5,-1
21587,86,-1
21587,963,-1
21587,1075,-1
21587,3149,-1
21587,18726,-1
21587,21588,-1
21589,349,-1
21589,4296,-1
21589,10572,-1
21594,28506,-1
21595,668,-1
21597,6895,-1
21599,33,-1
21599,570,-1
21599,2244,-1
21599,2729,-1
21599,3465,-1
21599,4355,-1
21599,4422,-1
21599,4905,-1
21599,7258,-1
21599,11245,-1
21599,17252,-1
21599,29365,-1
21599,29366,-1
21600,2505,-1
21600,6936,-1
21600,7818,-1
21600,21676,-1
21601,475,-1
21601,6439,-1
21601,9442,-1
21601,13251,-1
21603,3789,-1
21604,4076,-1
21611,132,-1
21611,4129,-1
21613,6282,-1
21613,8719,-1
21618,56,-1
21618,215,-1
21618,1112,-1
21618,1205,-1
21618,1875,-1
21618,2125,-1
21618,3137,-1
21618,3823,-1
21618,4030,-1
21618,4242,-1
21618,8165,-1
21618,9809,-1
21618,19741,-1
21618,19743,-1
21622,374,-1
21622,1092,-1
21622,9052,-1
21622,9465,-1
21622,13462,-1
21622,16624,-1
21624,2788,-1
21624,2847,-1
21624,5419,-1
21624,9484,-1
21624,10063,-1
21624,10125,-1
21624,13660,-1
21624,16918,-1
21624,18177,-1
21635,13708,-1
21642,5731,-1
21642,11132,-1
21642,15079,-1
21644,23,-1
21644,511,-1
21644,631,-1
21644,7990,-1
21644,13635,-1
21644,15145,-1
21644,32909,-1
21645,205,-1
21645,246,-1
21645,269,-1
21645,445,-1
21645,573,-1
21645,615,-1
21645,963,-1
21645,1015,-1
21645,1074,-1
21645,2458,-1
21645,3539,-1
21645,3733,-1
21645,6094,-1
21645,6208,-1
21645,6658,-1
21645,7093,-1
21645,10165,-1
21645,21646,-1
21645,21647,-1
21645,21648,-1
21649,482,-1
21649,3222,-1
21649,10284,-1
21657,306,-1
21657,374,-1
21657,375,-1
21657,7030,-1
21657,7214,-1
21657,7225,-1
21657,7247,-1
21657,7877,-1
21657,13317,-1
21657,13319,-1
21657,13907,-1
21657,13909,-1
21657,13910,-1
21657,13911,-1
21657,19730,-1
21658,727,-1
21658,914,-1
21658,9321,-1
21660,374,-1
21660,2319,-1
21661,5993,-1
21661,7538,-1
21664,8867,-1
21667,1254,-1
21667,2477,-1
21667,21669,-1
21673,18054,-1
21674,664,-1
21674,685,-1
21674,3149,-1
21677,21678,-1
21677,21679,-1
21680,2367,-1
21680,3539,-1
21681,10158,-1
21683,125,-1
21683,20281,-1
21683,33870,-1
21684,933,-1
21684,957,-1
21684,2698,-1
21684,3408,-1
21684,7177,-1
21684,10629,-1
21684,27728,-1
21684,32103,-1
21685,68,-1
21685,93,-1
21685,135,-1
21685,191,-1
21685,212,-1
21685,297,-1
21685,305,-1
21685,361,-1
21685,397,-1
21685,407,-1
21685,456,-1
21685,472,-1
21685,516,-1
21685,517,-1
21685,579,-1
21685,645,-1
21685,652,-1
21685,663,-1
21685,668,-1
21685,676,-1
21685,680,-1
21685,743,-1
21685,749,-1
21685,870,-1
21685,907,-1
21685,935,-1
21685,936,-1
21685,957,-1
21685,991,-1
21685,1043,-1
21685,1079,-1
21685,1092,-1
21685,1149,-1
21685,1211,-1
21685,1225,-1
21685,1250,-1
21685,1318,-1
21685,1345,-1
21685,1542,-1
21685,1799,-1
21685,1826,-1
21685,2147,-1
21685,2186,-1
21685,2226,-1
21685,2283,-1
21685,2311,-1
21685,2330,-1
21685,2436,-1
21685,2477,-1
21685,2534,-1
21685,2653,-1
21685,2744,-1
21685,2797,-1
21685,3097,-1
21685,3104,-1
21685,3112,-1
21685,3415,-1
21685,3473,-1
21685,3497,-1
21685,3581,-1
21685,3708,-1
21685,3834,-1
21685,3907,-1
21685,4164,-1
21685,4910,-1
21685,5168,-1
21685,5216,-1
21685,5419,-1
21685,5530,-1
21685,5541,-1
21685,5638,-1
21685,5830,-1
21685,6051,-1
21685,6123,-1
21685,6134,-1
21685,6310,-1
21685,6410,-1
21685,6418,-1
21685,6468,-1
21685,6575,-1
21685,6676,-1
21685,6757,-1
21685,6787,-1
21685,6842,-1
21685,6986,-1
21685,7155,-1
21685,7353,-1
21685,7362,-1
21685,7482,-1
21685,7508,-1
21685,7707,-1
21685,7772,-1
21685,7968,-1
21685,8311,-1
21685,8602,-1
21685,8624,-1
21685,9350,-1
21685,9388,-1
21685,9442,-1
21685,9569,-1
21685,9758,-1
21685,9809,-1
21685,9851,-1
21685,9970,-1
21685,10142,-1
21685,10177,-1
21685,10666,-1
21685,10723,-1
21685,10832,-1
21685,10882,-1
21685,11360,-1
21685,12384,-1
21685,12500,-1
21685,12677,-1
21685,12733,-1
21685,13723,-1
21685,13732,-1
21685,14804,-1
21685,14858,-1
21685,15050,-1
21685,16671,-1
21685,16682,-1
21685,16820,-1
21685,17141,-1
21685,17549,-1
21685,17563,-1
21685,17688,-1
21685,17807,-1
21685,18238,-1
21685,18851,-1
21685,18881,-1
21685,19519,-1
21685,19829,-1
21685,19888,-1
21685,20645,-1
21685,20728,-1
21685,21159,-1
21685,21278,-1
21685,22974,-1
21685,23654,-1
21685,24468,-1
21685,24598,-1
21685,24635,-1
21685,27261,-1
21685,28502,-1
21685,28953,-1
21685,30884,-1
21685,31305,-1
21685,32407,-1
21685,32503,-1
21685,33414,-1
21685,33415,-1
21685,33416,-1
21685,33417,-1
21685,33418,-1
21685,33419,-1
21685,33420,-1
21685,33421,-1
21685,33422,-1
21686,957,-1
21687,845,-1
21687,18704,-1
21687,30150,-1
21688,629,-1
21688,2477,-1
21688,3561,-1
21688,11781,-1
21688,32256,-1
21691,472,-1
21691,1925,-1
21692,1129,-1
21692,3402,-1
21693,2607,-1
21693,5275,-1
21702,582,-1
21702,1320,-1
21703,385,-1
21703,21186,-1
21704,497,-1
21704,1395,-1
21704,5478,-1
21705,4615,-1
21707,7844,-1
21707,23850,-1
21707,29196,-1
21708,374,-1
21708,19718,-1
21715,870,-1
21715,1092,-1
21716,374,-1
21717,2192,-1
21720,578,-1
21721,1399,-1
21721,6246,-1
21721,13302,-1
21723,16821,-1
21724,295,-1
21724,668,-1
21724,7784,-1
21728,1008,-1
21728,3440,-1
21728,6258,-1
21728,18532,-1
21729,56,-1
21729,6388,-1
21730,104,-1
21730,33878,-1
21731,645,-1
21731,1250,-1
21731,4537,-1
21731,8592,-1
21732,255,-1
21732,2322,-1
21732,7827,-1
21732,8719,-1
21732,21456,-1
21734,1129,-1
21734,3294,-1
21735,2316,-1
21738,437,-1
21744,33881,-1
21747,2594,-1
21747,2868,-1
21747,3650,-1
21747,4731,-1
21747,8172,-1
21747,8374,-1
21747,10692,-1
21747,11943,-1
21747,12730,-1
21747,16136,-1
21747,22324,-1
21747,25326,-1
21747,27313,-1
21747,33886,-1
21748,870,-1
21748,22121,-1
21750,928,-1
21750,1832,-1
21750,15992,-1
21752,780,-1
21753,694,-1
21753,23300,-1
21755,382,-1
21755,1505,-1
21755,1861,-1
21755,2000,-1
21755,4612,-1
21755,7195,-1
21755,8812,-1
21755,15875,-1
21755,19631,-1
21755,28302,-1
21755,33032,-1
21755,33033,-1
21755,33034,-1
21755,33035,-1
21757,6842,-1
21759,449,-1
21762,12218,-1
21767,815,-1
21767,2243,-1
21767,2864,-1
21767,5227,-1
21767,6205,-1
21767,6363,-1
21767,13052,-1
21767,13179,-1
21767,14009,-1
21767,17778,-1
21768,124,-1
21770,1558,-1
21770,3560,-1
21770,6895,-1
21773,492,-1
21774,454,-1
21774,23420,-1
21775,2546,-1
21775,2926,-1
21775,4676,-1
21775,8458,-1
21776,132,-1
21776,991,-1
21776,1254,-1
21776,1558,-1
21777,556,-1
21777,4716,-1
21777,8341,-1
21777,11179,-1
21777,11691,-1
21777,19641,-1
21778,8772,-1
21779,172,-1
21780,14791,-1
21781,680,-1
21781,11025,-1
21782,9484,-1
21782,10100,-1
21784,668,-1
21786,6275,-1
21786,6776,-1
21787,694,-1
21787,1484,-1
21789,1472,-1
21789,3536,-1
21789,5655,-1
21789,21495,-1
21790,119,-1
21790,1650,-1
21790,6363,-1
21790,8098,-1
21792,3741,-1
21793,445,-1
21793,645,-1
21793,18673,-1
21794,3435,-1
21794,8511,-1
21798,694,-1
21798,1484,-1
21798,26873,-1
21799,694,-1
21799,1484,-1
21803,967,-1
21803,5850,-1
21803,32535,-1
21804,2756,-1
21807,93,-1
21807,555,-1
21807,573,-1
21807,663,-1
21807,679,-1
21807,1007,-1
21807,1015,-1
21807,1211,-1
21807,1219,-1
21807,1685,-1
21807,1754,-1
21807,1862,-1
21807,3947,-1
21807,4014,-1
21807,4712,-1
21807,6017,-1
21807,6810,-1
21807,7177,-1
21807,10076,-1
21807,10598,-1
21807,14403,-1
21807,16841,-1
21807,17284,-1
21807,19250,-1
21807,20761,-1
21807,21602,-1
21807,25813,-1
21807,30989,-1
21807,30990,-1
21810,668,-1
21811,2458,-1
21812,548,-1
21813,6807,-1
21813,19375,-1
21815,1077,-1
21815,6707,-1
21815,6903,-1
21815,30775,-1
21817,1034,-1
21817,2939,-1
21817,3163,-1
21817,5058,-1
21817,7435,-1
21817,14385,-1
21817,21818,-1
21818,4404,-1
21821,1754,-1
21821,1826,-1
21821,3040,-1
21821,3059,-1
21821,3244,-1
21821,3550,-1
21821,3947,-1
21821,6907,-1
21821,7760,-1
21821,8599,-1
21821,9686,-1
21821,14343,-1
21821,16582,-1
21821,18632,-1
21821,26591,-1
21821,28335,-1
21821,29369,-1
21821,29370,-1
21822,174,-1
21822,216,-1
21822,535,-1
21822,573,-1
21822,615,-1
21822,860,-1
21822,983,-1
21822,1030,-1
21822,1184,-1
21822,1315,-1
21822,2307,-1
21822,3059,-1
21822,3102,-1
21822,3149,-1
21822,4044,-1
21822,4422,-1
21822,4707,-1
21822,4939,-1
21822,5147,-1
21822,6022,-1
21822,6127,-1
21822,6406,-1
21822,6843,-1
21822,6880,-1
21822,7031,-1
21822,7120,-1
21822,7123,-1
21822,7125,-1
21822,7186,-1
21822,7232,-1
21822,7414,-1
21822,7653,-1
21822,7701,-1
21822,7720,-1
21822,7817,-1
21822,7827,-1
21822,7933,-1
21822,7952,-1
21822,8498,-1
21822,8582,-1
21822,8719,-1
21822,9027,-1
21822,10191,-1
21822,10287,-1
21822,10398,-1
21822,10494,-1
21822,10591,-1
21822,10593,-1
21822,11399,-1
21822,11757,-1
21822,11936,-1
21822,12859,-1
21822,14200,-1
21822,14474,-1
21822,15440,-1
21822,15582,-1
21822,18682,-1
21822,19092,-1
21822,22494,-1
21822,22519,-1
21822,25888,-1
21822,28695,-1
21822,29770,-1
21822,30886,-1
21822,32586,-1
21822,32587,-1
21822,32588,-1
21822,32589,-1
21822,32590,-1
21822,32591,-1
21826,298,-1
21826,2327,-1
21826,2797,-1
21826,3116,-1
21826,3862,-1
21826,6331,-1
21826,7028,-1
21826,7549,-1
21826,8637,-1
21826,18743,-1
21826,19754,-1
21827,5333,-1
21828,547,-1
21828,15145,-1
21828,22219,-1
21830,3210,-1
21832,654,-1
21832,694,-1
21836,17236,-1
21840,15406,-1
21849,869,-1
21849,1129,-1
21858,2306,-1
21858,3392,-1
21858,3699,-1
