,node,type,generative_count,generative_probability,receptive_count,receptive_probability
8277,5497,1,0.0,0.0,49.0,0.9074074074074074
8278,5498,1,0.0,0.0,16.0,0.43243243243243246
8279,5498,-1,0.0,0.0,21.0,0.5675675675675675
8280,5499,1,1.0,0.5,0.0,0.0
8281,5499,-1,1.0,0.5,0.0,0.0
8282,5500,1,1.0,1.0,0.0,0.0
8283,5501,1,1.0,1.0,0.0,0.0
8284,5502,-1,0.0,0.0,3.0,1.0
8285,5503,-1,1.0,1.0,0.0,0.0
8286,5504,-1,0.0,0.0,1.0,1.0
8287,5505,-1,0.0,0.0,12.0,0.9230769230769231
8288,5505,1,0.0,0.0,1.0,0.07692307692307693
8289,5506,1,0.0,0.0,44.0,0.8301886792452831
8290,5506,-1,1.0,1.0,9.0,0.16981132075471697
8291,5507,1,4.0,1.0,0.0,0.0
8292,5508,1,1.0,1.0,0.0,0.0
8293,5509,1,1.0,1.0,0.0,0.0
8294,5510,1,1.0,1.0,0.0,0.0
8295,5511,1,0.0,0.0,1.0,1.0
8296,5512,-1,0.0,0.0,9.0,0.9
8297,5512,1,0.0,0.0,1.0,0.1
8298,5513,1,56.0,0.6363636363636364,25.0,0.625
8299,5513,-1,32.0,0.36363636363636365,15.0,0.375
8300,5514,-1,3.0,0.2727272727272727,0.0,0.0
8301,5514,1,8.0,0.7272727272727273,0.0,0.0
8302,5515,-1,2.0,0.02631578947368421,1.0,0.021739130434782608
8303,5515,1,74.0,0.9736842105263158,45.0,0.9782608695652174
8304,5516,1,1.0,1.0,0.0,0.0
8305,5517,-1,3.0,0.3333333333333333,0.0,0.0
8306,5517,1,6.0,0.6666666666666666,0.0,0.0
8307,5518,-1,1.0,1.0,0.0,0.0
8308,5519,-1,1.0,1.0,0.0,0.0
8309,5520,-1,0.0,0.0,5.0,1.0
8310,5521,-1,0.0,0.0,1.0,1.0
8311,5522,-1,1.0,1.0,0.0,0.0
8312,5523,-1,21.0,0.40384615384615385,4.0,1.0
8313,5523,1,31.0,0.5961538461538461,0.0,0.0
8314,5524,1,1.0,1.0,0.0,0.0
8315,5525,1,3.0,1.0,0.0,0.0
8316,5526,1,1.0,1.0,0.0,0.0
8317,5527,1,1.0,1.0,0.0,0.0
8318,5528,-1,0.0,0.0,3.0,0.061224489795918366
8319,5528,1,0.0,0.0,46.0,0.9387755102040817
8320,5529,1,1.0,1.0,0.0,0.0
8321,5530,1,1.0,1.0,0.0,0.0
8322,5531,1,1.0,1.0,0.0,0.0
8323,5532,1,1.0,1.0,0.0,0.0
8324,5533,-1,1.0,1.0,0.0,0.0
8325,5534,-1,2.0,0.6666666666666666,0.0,0.0
8326,5534,1,1.0,0.3333333333333333,0.0,0.0
8327,5535,-1,13.0,0.16666666666666666,14.0,0.1346153846153846
8328,5535,1,65.0,0.8333333333333334,90.0,0.8653846153846154
8329,5536,1,0.0,0.0,1.0,0.058823529411764705
8330,5536,-1,0.0,0.0,16.0,0.9411764705882353
8331,5537,-1,1.0,1.0,0.0,0.0
8332,5538,-1,0.0,0.0,12.0,0.1518987341772152
8333,5538,1,0.0,0.0,67.0,0.8481012658227848
8334,5539,1,1.0,1.0,0.0,0.0
8335,5540,1,141.0,0.7421052631578947,44.0,0.8301886792452831
8336,5540,-1,49.0,0.2578947368421053,9.0,0.16981132075471697
8337,5541,1,1.0,1.0,1.0,0.08333333333333333
8338,5541,-1,0.0,0.0,11.0,0.9166666666666666
8339,5542,1,3.0,1.0,0.0,0.0
8340,5543,-1,1.0,0.5,0.0,0.0
8341,5543,1,1.0,0.5,0.0,0.0
8342,5544,-1,1.0,0.1,0.0,0.0
8343,5544,1,9.0,0.9,0.0,0.0
8344,5545,-1,1.0,1.0,0.0,0.0
8345,5546,-1,2.0,1.0,0.0,0.0
8346,5547,-1,0.0,0.0,4.0,1.0
8347,5548,-1,6.0,0.2608695652173913,15.0,0.4411764705882353
8348,5548,1,17.0,0.7391304347826086,19.0,0.5588235294117647
8349,5549,-1,1.0,0.022727272727272728,20.0,0.6451612903225806
8350,5549,1,43.0,0.9772727272727273,11.0,0.3548387096774194
8351,5550,-1,1.0,0.5,0.0,0.0
8352,5550,1,1.0,0.5,0.0,0.0
8353,5551,-1,2.0,0.4,0.0,0.0
8354,5551,1,3.0,0.6,0.0,0.0
8355,5552,1,6.0,1.0,0.0,0.0
8356,5553,1,5.0,1.0,0.0,0.0
8357,5554,1,2.0,1.0,0.0,0.0
8358,5555,-1,0.0,0.0,14.0,0.175
8359,5555,1,1.0,1.0,66.0,0.825
8360,5556,-1,2.0,0.5,6.0,0.13953488372093023
8361,5556,1,2.0,0.5,37.0,0.8604651162790697
8362,5557,1,3.0,1.0,0.0,0.0
8363,5558,1,1.0,1.0,0.0,0.0
8364,5559,1,2.0,1.0,0.0,0.0
8365,5560,-1,0.0,0.0,9.0,1.0
8366,5561,1,2.0,0.6666666666666666,0.0,0.0
8367,5561,-1,1.0,0.3333333333333333,0.0,0.0
8368,5562,-1,0.0,0.0,3.0,0.75
8369,5562,1,2.0,1.0,1.0,0.25
8370,5563,-1,4.0,0.23529411764705882,0.0,0.0
8371,5563,1,13.0,0.7647058823529411,0.0,0.0
8372,5564,-1,0.0,0.0,9.0,0.14285714285714285
8373,5564,1,11.0,1.0,54.0,0.8571428571428571
8374,5565,1,1.0,1.0,0.0,0.0
8375,5566,1,1.0,1.0,0.0,0.0
8376,5567,1,1.0,1.0,0.0,0.0
8377,5568,1,1.0,1.0,0.0,0.0
8378,5569,1,1.0,0.5,0.0,0.0
8379,5569,-1,1.0,0.5,0.0,0.0
8380,5570,1,1.0,1.0,0.0,0.0
8381,5571,1,2.0,1.0,0.0,0.0
8382,5572,-1,11.0,0.13580246913580246,0.0,0.0
8383,5572,1,70.0,0.8641975308641975,0.0,0.0
8384,5573,1,35.0,1.0,0.0,0.0
8385,5573,-1,0.0,0.0,11.0,1.0
8386,5574,-1,0.0,0.0,5.0,0.0847457627118644
8387,5574,1,0.0,0.0,54.0,0.9152542372881356
8388,5575,1,4.0,0.5714285714285714,0.0,0.0
8389,5575,-1,3.0,0.42857142857142855,0.0,0.0
8390,5576,1,1.0,1.0,0.0,0.0
8391,5577,-1,1.0,1.0,0.0,0.0
8392,5578,1,1.0,1.0,0.0,0.0
8393,5579,1,1.0,1.0,0.0,0.0
8394,5580,1,1.0,1.0,0.0,0.0
8395,5581,-1,0.0,0.0,4.0,1.0
8396,5582,1,17.0,1.0,0.0,0.0
8397,5583,-1,1.0,0.5,0.0,0.0
8398,5583,1,1.0,0.5,0.0,0.0
8399,5584,1,1.0,1.0,0.0,0.0
8400,5585,1,4.0,1.0,0.0,0.0
8401,5586,1,2.0,0.6666666666666666,0.0,0.0
8402,5586,-1,1.0,0.3333333333333333,0.0,0.0
8403,5587,1,69.0,0.6388888888888888,77.0,0.6311475409836066
8404,5587,-1,39.0,0.3611111111111111,45.0,0.36885245901639346
8405,5588,1,3.0,1.0,0.0,0.0
8406,5589,1,0.0,0.0,34.0,0.5396825396825397
8407,5589,-1,0.0,0.0,29.0,0.4603174603174603
8408,5590,1,1.0,1.0,0.0,0.0
8409,5591,1,0.0,0.0,66.0,0.9295774647887324
8410,5591,-1,0.0,0.0,5.0,0.07042253521126761
8411,5592,1,3.0,1.0,0.0,0.0
8412,5593,-1,1.0,1.0,0.0,0.0
8413,5594,-1,0.0,0.0,18.0,0.3673469387755102
8414,5594,1,0.0,0.0,31.0,0.6326530612244898
8415,5595,1,1.0,1.0,0.0,0.0
8416,5596,1,1.0,1.0,0.0,0.0
8417,5597,1,1.0,1.0,0.0,0.0
8418,5598,-1,2.0,0.25,0.0,0.0
8419,5598,1,6.0,0.75,0.0,0.0
8420,5599,-1,1.0,1.0,0.0,0.0
8421,5600,1,1.0,1.0,0.0,0.0
8422,5601,1,1.0,1.0,0.0,0.0
8423,5602,1,1.0,1.0,0.0,0.0
8424,5603,1,15.0,0.5172413793103449,0.0,0.0
8425,5603,-1,14.0,0.4827586206896552,0.0,0.0
8426,5604,1,1.0,1.0,1.0,1.0
8427,5605,1,0.0,0.0,6.0,0.1875
8428,5605,-1,0.0,0.0,26.0,0.8125
8429,5606,-1,1.0,0.5,0.0,0.0
8430,5606,1,1.0,0.5,0.0,0.0
8431,5607,1,0.0,0.0,2.0,0.1
8432,5607,-1,0.0,0.0,18.0,0.9
8433,5608,1,1.0,0.3333333333333333,0.0,0.0
8434,5608,-1,2.0,0.6666666666666666,0.0,0.0
8435,5609,1,1.0,1.0,0.0,0.0
8436,5610,1,1.0,1.0,0.0,0.0
8437,5611,-1,1.0,1.0,0.0,0.0
8438,5612,-1,1.0,1.0,0.0,0.0
8439,5613,-1,6.0,0.2857142857142857,23.0,0.24468085106382978
8440,5613,1,15.0,0.7142857142857143,71.0,0.7553191489361702
8441,5614,1,0.0,0.0,60.0,0.8108108108108109
8442,5614,-1,0.0,0.0,14.0,0.1891891891891892
8443,5615,-1,1.0,0.25,0.0,0.0
8444,5615,1,3.0,0.75,0.0,0.0
8445,5616,1,2.0,1.0,0.0,0.0
8446,5617,-1,4.0,0.36363636363636365,35.0,0.5645161290322581
8447,5617,1,7.0,0.6363636363636364,27.0,0.43548387096774194
8448,5618,-1,8.0,0.34782608695652173,6.0,0.8571428571428571
8449,5618,1,15.0,0.6521739130434783,1.0,0.14285714285714285
8450,5619,1,1.0,1.0,0.0,0.0
8451,5620,1,2.0,1.0,7.0,0.17073170731707318
8452,5620,-1,0.0,0.0,34.0,0.8292682926829268
8453,5621,-1,0.0,0.0,6.0,1.0
8454,5622,-1,1.0,1.0,0.0,0.0
8455,5623,-1,1.0,1.0,0.0,0.0
8456,5624,1,3.0,1.0,0.0,0.0
8457,5625,-1,0.0,0.0,8.0,0.1702127659574468
8458,5625,1,0.0,0.0,39.0,0.8297872340425532
8459,5626,1,1.0,1.0,0.0,0.0
8460,5627,1,1.0,1.0,0.0,0.0
8461,5628,-1,0.0,0.0,11.0,1.0
8462,5629,-1,0.0,0.0,3.0,0.04477611940298507
8463,5629,1,0.0,0.0,64.0,0.9552238805970149
8464,5630,-1,3.0,1.0,0.0,0.0
8465,5631,-1,0.0,0.0,16.0,0.25396825396825395
8466,5631,1,0.0,0.0,47.0,0.746031746031746
8467,5632,1,1.0,1.0,0.0,0.0
8468,5633,-1,2.0,0.6666666666666666,0.0,0.0
8469,5633,1,1.0,0.3333333333333333,0.0,0.0
8470,5634,-1,2.0,0.5,0.0,0.0
8471,5634,1,2.0,0.5,53.0,1.0
8472,5635,-1,23.0,0.32857142857142857,0.0,0.0
8473,5635,1,47.0,0.6714285714285714,0.0,0.0
8474,5636,1,1.0,1.0,0.0,0.0
8475,5637,-1,1.0,1.0,0.0,0.0
8476,5638,1,7.0,1.0,0.0,0.0
8477,5639,1,4.0,1.0,0.0,0.0
8478,5640,1,1.0,1.0,0.0,0.0
8479,5641,-1,1.0,0.08333333333333333,14.0,1.0
8480,5641,1,11.0,0.9166666666666666,0.0,0.0
8481,5642,-1,6.0,0.21428571428571427,0.0,0.0
8482,5642,1,22.0,0.7857142857142857,67.0,1.0
8483,5643,1,1.0,1.0,0.0,0.0
8484,5644,1,1.0,1.0,0.0,0.0
8485,5645,-1,1.0,0.5,0.0,0.0
8486,5645,1,1.0,0.5,0.0,0.0
8487,5646,1,1.0,1.0,0.0,0.0
8488,5647,1,1.0,1.0,0.0,0.0
8489,5648,1,1.0,1.0,0.0,0.0
8490,5649,1,3.0,1.0,0.0,0.0
8491,5650,-1,1.0,0.5,0.0,0.0
8492,5650,1,1.0,0.5,0.0,0.0
8493,5651,1,2.0,1.0,0.0,0.0
8494,5652,-1,1.0,0.16666666666666666,0.0,0.0
8495,5652,1,5.0,0.8333333333333334,0.0,0.0
8496,5653,-1,2.0,0.6666666666666666,15.0,0.9375
8497,5653,1,1.0,0.3333333333333333,1.0,0.0625
8498,5654,-1,0.0,0.0,8.0,0.8888888888888888
8499,5654,1,0.0,0.0,1.0,0.1111111111111111
8500,5655,1,1.0,1.0,0.0,0.0
8501,5656,1,8.0,1.0,0.0,0.0
8502,5657,1,1.0,1.0,0.0,0.0
8503,5658,1,2.0,1.0,0.0,0.0
8504,5659,-1,0.0,0.0,10.0,0.8333333333333334
8505,5659,1,0.0,0.0,2.0,0.16666666666666666
8506,5660,1,1.0,1.0,0.0,0.0
8507,5661,-1,4.0,0.8,0.0,0.0
8508,5661,1,1.0,0.2,0.0,0.0
8509,5662,1,1.0,1.0,5.0,0.19230769230769232
8510,5662,-1,0.0,0.0,21.0,0.8076923076923077
8511,5663,-1,0.0,0.0,2.0,1.0
8512,5664,1,1.0,1.0,0.0,0.0
8513,5665,1,12.0,0.9230769230769231,0.0,0.0
8514,5665,-1,1.0,0.07692307692307693,0.0,0.0
8515,5666,1,1.0,1.0,0.0,0.0
8516,5667,1,0.0,0.0,62.0,1.0
8517,5668,1,1.0,1.0,0.0,0.0
8518,5669,1,0.0,0.0,84.0,1.0
8519,5670,1,18.0,0.6428571428571429,0.0,0.0
8520,5670,-1,10.0,0.35714285714285715,0.0,0.0
8521,5671,1,10.0,1.0,0.0,0.0
8522,5672,1,1.0,1.0,0.0,0.0
8523,5673,-1,29.0,0.3411764705882353,0.0,0.0
8524,5673,1,56.0,0.6588235294117647,0.0,0.0
8525,5674,1,3.0,0.75,0.0,0.0
8526,5674,-1,1.0,0.25,0.0,0.0
8527,5675,-1,3.0,0.13636363636363635,0.0,0.0
8528,5675,1,19.0,0.8636363636363636,0.0,0.0
8529,5676,1,2.0,1.0,0.0,0.0
8530,5677,1,2.0,1.0,0.0,0.0
8531,5678,1,4.0,1.0,2.0,0.2
8532,5678,-1,0.0,0.0,8.0,0.8
8533,5679,1,2.0,1.0,0.0,0.0
8534,5680,1,1.0,1.0,0.0,0.0
8535,5681,-1,31.0,0.3069306930693069,0.0,0.0
8536,5681,1,70.0,0.693069306930693,0.0,0.0
8537,5682,1,1.0,0.5,0.0,0.0
8538,5682,-1,1.0,0.5,0.0,0.0
8539,5683,-1,0.0,0.0,8.0,0.15384615384615385
8540,5683,1,0.0,0.0,44.0,0.8461538461538461
8541,5684,1,1.0,1.0,0.0,0.0
8542,5685,-1,3.0,0.375,0.0,0.0
8543,5685,1,5.0,0.625,0.0,0.0
8544,5686,-1,7.0,0.4117647058823529,0.0,0.0
8545,5686,1,10.0,0.5882352941176471,41.0,1.0
8546,5687,1,12.0,1.0,0.0,0.0
8547,5688,1,4.0,1.0,27.0,0.627906976744186
8548,5688,-1,0.0,0.0,16.0,0.37209302325581395
8549,5689,1,0.0,0.0,67.0,1.0
8550,5690,1,7.0,1.0,0.0,0.0
8551,5691,1,1.0,1.0,0.0,0.0
8552,5692,1,1.0,1.0,0.0,0.0
8553,5693,1,1.0,1.0,0.0,0.0
8554,5694,1,1.0,1.0,0.0,0.0
8555,5695,1,0.0,0.0,3.0,0.23076923076923078
8556,5695,-1,0.0,0.0,10.0,0.7692307692307693
8557,5696,1,49.0,0.9074074074074074,0.0,0.0
8558,5696,-1,5.0,0.09259259259259259,0.0,0.0
8559,5697,1,1.0,1.0,0.0,0.0
8560,5698,1,1.0,1.0,0.0,0.0
8561,5699,1,1.0,1.0,0.0,0.0
8562,5700,1,1.0,1.0,0.0,0.0
8563,5701,1,2.0,1.0,0.0,0.0
8564,5702,1,30.0,0.9090909090909091,0.0,0.0
8565,5702,-1,3.0,0.09090909090909091,0.0,0.0
8566,5703,1,1.0,1.0,0.0,0.0
8567,5704,1,2.0,1.0,0.0,0.0
8568,5705,1,1.0,1.0,0.0,0.0
8569,5706,1,21.0,0.7241379310344828,0.0,0.0
8570,5706,-1,8.0,0.27586206896551724,0.0,0.0
8571,5707,-1,2.0,0.06060606060606061,28.0,0.3146067415730337
8572,5707,1,31.0,0.9393939393939394,61.0,0.6853932584269663
8573,5708,-1,2.0,0.25,0.0,0.0
8574,5708,1,6.0,0.75,0.0,0.0
8575,5709,1,12.0,0.7058823529411765,0.0,0.0
8576,5709,-1,5.0,0.29411764705882354,0.0,0.0
8577,5710,-1,5.0,0.45454545454545453,0.0,0.0
8578,5710,1,6.0,0.5454545454545454,0.0,0.0
8579,5711,1,0.0,0.0,34.0,1.0
8580,5712,1,1.0,1.0,0.0,0.0
8581,5713,-1,0.0,0.0,13.0,0.9285714285714286
8582,5713,1,0.0,0.0,1.0,0.07142857142857142
8583,5714,-1,2.0,0.034482758620689655,0.0,0.0
8584,5714,1,56.0,0.9655172413793104,0.0,0.0
8585,5715,-1,0.0,0.0,7.0,1.0
8586,5716,-1,0.0,0.0,6.0,0.8571428571428571
8587,5716,1,0.0,0.0,1.0,0.14285714285714285
8588,5717,1,1.0,1.0,0.0,0.0
8589,5718,1,1.0,1.0,0.0,0.0
8590,5719,1,1.0,0.2,0.0,0.0
8591,5719,-1,4.0,0.8,0.0,0.0
8592,5720,1,1.0,1.0,0.0,0.0
8593,5721,1,7.0,0.3333333333333333,0.0,0.0
8594,5721,-1,14.0,0.6666666666666666,0.0,0.0
8595,5722,-1,1.0,1.0,0.0,0.0
8596,5723,1,2.0,1.0,0.0,0.0
8597,5724,1,1.0,1.0,0.0,0.0
8598,5725,-1,1.0,1.0,0.0,0.0
8599,5726,-1,0.0,0.0,5.0,1.0
8600,5727,1,1.0,1.0,0.0,0.0
8601,5728,1,5.0,1.0,0.0,0.0
8602,5729,1,2.0,1.0,0.0,0.0
8603,5730,1,1.0,1.0,0.0,0.0
8604,5731,-1,2.0,0.2,0.0,0.0
8605,5731,1,8.0,0.8,0.0,0.0
8606,5732,1,0.0,0.0,12.0,0.41379310344827586
8607,5732,-1,0.0,0.0,17.0,0.5862068965517241
8608,5733,1,3.0,0.3333333333333333,0.0,0.0
8609,5733,-1,6.0,0.6666666666666666,0.0,0.0
8610,5734,1,0.0,0.0,37.0,1.0
8611,5735,1,33.0,0.9428571428571428,94.0,0.8468468468468469
8612,5735,-1,2.0,0.05714285714285714,17.0,0.15315315315315314
8613,5736,1,12.0,1.0,58.0,1.0
8614,5737,1,41.0,0.9534883720930233,74.0,0.5285714285714286
8615,5737,-1,2.0,0.046511627906976744,66.0,0.4714285714285714
8616,5738,1,3.0,1.0,0.0,0.0
8617,5739,1,0.0,0.0,44.0,0.7457627118644068
8618,5739,-1,0.0,0.0,15.0,0.2542372881355932
8619,5740,-1,1.0,1.0,0.0,0.0
8620,5741,1,0.0,0.0,7.0,0.4375
8621,5741,-1,0.0,0.0,9.0,0.5625
8622,5742,-1,0.0,0.0,2.0,1.0
8623,5743,1,18.0,0.75,89.0,1.0
8624,5743,-1,6.0,0.25,0.0,0.0
8625,5744,1,4.0,1.0,32.0,1.0
8626,5745,-1,0.0,0.0,14.0,0.8235294117647058
8627,5745,1,0.0,0.0,3.0,0.17647058823529413
8628,5746,1,1.0,1.0,0.0,0.0
8629,5747,1,1.0,1.0,0.0,0.0
8630,5748,1,0.0,0.0,47.0,1.0
8631,5749,1,1.0,1.0,0.0,0.0
8632,5750,1,1.0,1.0,0.0,0.0
8633,5751,1,53.0,0.9137931034482759,0.0,0.0
8634,5751,-1,5.0,0.08620689655172414,0.0,0.0
8635,5752,1,10.0,1.0,0.0,0.0
8636,5753,1,1.0,1.0,0.0,0.0
8637,5754,1,1.0,1.0,0.0,0.0
8638,5755,1,1.0,1.0,0.0,0.0
8639,5756,-1,1.0,1.0,0.0,0.0
8640,5757,1,1.0,1.0,0.0,0.0
8641,5758,1,1.0,1.0,0.0,0.0
8642,5759,1,1.0,1.0,0.0,0.0
8643,5760,-1,1.0,1.0,0.0,0.0
8644,5761,1,1.0,1.0,0.0,0.0
8645,5762,-1,1.0,1.0,0.0,0.0
8646,5763,1,1.0,1.0,0.0,0.0
8647,5764,1,0.0,0.0,27.0,1.0
8648,5765,1,0.0,0.0,1.0,0.1111111111111111
8649,5765,-1,0.0,0.0,8.0,0.8888888888888888
8650,5766,-1,0.0,0.0,6.0,1.0
8651,5766,1,1.0,1.0,0.0,0.0
8652,5767,-1,4.0,0.13793103448275862,0.0,0.0
8653,5767,1,25.0,0.8620689655172413,34.0,1.0
8654,5768,1,0.0,0.0,36.0,0.972972972972973
8655,5768,-1,0.0,0.0,1.0,0.02702702702702703
8656,5769,-1,0.0,0.0,3.0,0.075
8657,5769,1,12.0,1.0,37.0,0.925
8658,5770,1,135.0,0.7584269662921348,13.0,0.40625
8659,5770,-1,43.0,0.24157303370786518,19.0,0.59375
8660,5771,-1,0.0,0.0,7.0,0.14
8661,5771,1,0.0,0.0,43.0,0.86
8662,5772,1,6.0,1.0,0.0,0.0
8663,5773,1,0.0,0.0,61.0,1.0
8664,5774,1,1.0,1.0,0.0,0.0
8665,5775,1,1.0,1.0,0.0,0.0
8666,5776,1,1.0,1.0,0.0,0.0
8667,5777,1,1.0,1.0,0.0,0.0
8668,5778,-1,1.0,0.1,0.0,0.0
8669,5778,1,9.0,0.9,0.0,0.0
8670,5779,1,0.0,0.0,1.0,0.047619047619047616
8671,5779,-1,0.0,0.0,20.0,0.9523809523809523
8672,5780,-1,1.0,0.25,0.0,0.0
8673,5780,1,3.0,0.75,0.0,0.0
8674,5781,-1,3.0,0.16666666666666666,0.0,0.0
8675,5781,1,15.0,0.8333333333333334,0.0,0.0
8676,5782,1,5.0,0.7142857142857143,0.0,0.0
8677,5782,-1,2.0,0.2857142857142857,0.0,0.0
8678,5783,1,74.0,0.8131868131868132,67.0,0.9710144927536232
8679,5783,-1,17.0,0.18681318681318682,2.0,0.028985507246376812
8680,5784,1,77.0,0.7403846153846154,0.0,0.0
8681,5784,-1,27.0,0.25961538461538464,0.0,0.0
8682,5785,-1,1.0,0.1111111111111111,10.0,0.23255813953488372
8683,5785,1,8.0,0.8888888888888888,33.0,0.7674418604651163
8684,5786,1,2.0,1.0,0.0,0.0
8685,5787,-1,44.0,0.275,0.0,0.0
8686,5787,1,116.0,0.725,0.0,0.0
8687,5788,-1,13.0,0.7222222222222222,0.0,0.0
8688,5788,1,5.0,0.2777777777777778,0.0,0.0
8689,5789,1,1.0,1.0,0.0,0.0
8690,5790,-1,0.0,0.0,4.0,1.0
8691,5791,-1,4.0,0.8,0.0,0.0
8692,5791,1,1.0,0.2,0.0,0.0
8693,5792,-1,0.0,0.0,1.0,1.0
8694,5793,-1,13.0,0.0962962962962963,3.0,0.05
8695,5793,1,122.0,0.9037037037037037,57.0,0.95
8696,5794,-1,1.0,0.3333333333333333,0.0,0.0
8697,5794,1,2.0,0.6666666666666666,0.0,0.0
8698,5795,-1,38.0,0.76,0.0,0.0
8699,5795,1,12.0,0.24,0.0,0.0
8700,5796,-1,1.0,0.1111111111111111,0.0,0.0
8701,5796,1,8.0,0.8888888888888888,0.0,0.0
8702,5797,1,0.0,0.0,4.0,0.21052631578947367
8703,5797,-1,0.0,0.0,15.0,0.7894736842105263
8704,5798,1,1.0,1.0,0.0,0.0
8705,5799,-1,1.0,1.0,0.0,0.0
8706,5800,1,0.0,0.0,37.0,1.0
8707,5801,-1,0.0,0.0,77.0,0.3793103448275862
8708,5801,1,3.0,1.0,126.0,0.6206896551724138
8709,5802,-1,2.0,1.0,0.0,0.0
8710,5803,1,1.0,1.0,0.0,0.0
8711,5804,1,9.0,1.0,0.0,0.0
8712,5805,-1,0.0,0.0,2.0,1.0
8713,5806,-1,1.0,1.0,0.0,0.0
8714,5807,-1,1.0,0.5,0.0,0.0
8715,5807,1,1.0,0.5,0.0,0.0
8716,5808,1,1.0,1.0,0.0,0.0
8717,5809,1,2.0,1.0,0.0,0.0
8718,5810,-1,1.0,0.25,0.0,0.0
8719,5810,1,3.0,0.75,0.0,0.0
8720,5811,1,1.0,1.0,0.0,0.0
8721,5812,-1,4.0,0.5714285714285714,0.0,0.0
8722,5812,1,3.0,0.42857142857142855,0.0,0.0
8723,5813,-1,2.0,0.6666666666666666,0.0,0.0
8724,5813,1,1.0,0.3333333333333333,0.0,0.0
8725,5814,-1,3.0,0.11538461538461539,0.0,0.0
8726,5814,1,23.0,0.8846153846153846,0.0,0.0
8727,5815,1,1.0,1.0,0.0,0.0
8728,5816,1,1.0,1.0,0.0,0.0
8729,5817,1,1.0,1.0,0.0,0.0
8730,5818,1,1.0,1.0,0.0,0.0
8731,5819,1,1.0,1.0,0.0,0.0
8732,5820,1,1.0,1.0,0.0,0.0
8733,5821,-1,2.0,0.18181818181818182,0.0,0.0
8734,5821,1,9.0,0.8181818181818182,0.0,0.0
8735,5822,1,5.0,1.0,0.0,0.0
8736,5823,-1,5.0,0.7142857142857143,0.0,0.0
8737,5823,1,2.0,0.2857142857142857,0.0,0.0
8738,5824,1,0.0,0.0,2.0,0.2857142857142857
8739,5824,-1,0.0,0.0,5.0,0.7142857142857143
8740,5825,-1,1.0,1.0,0.0,0.0
8741,5826,1,0.0,0.0,5.0,0.3333333333333333
8742,5826,-1,0.0,0.0,10.0,0.6666666666666666
8743,5827,-1,1.0,0.5,0.0,0.0
8744,5827,1,1.0,0.5,0.0,0.0
8745,5828,-1,4.0,0.13793103448275862,14.0,0.12280701754385964
8746,5828,1,25.0,0.8620689655172413,100.0,0.8771929824561403
8747,5829,-1,2.0,0.3333333333333333,0.0,0.0
8748,5829,1,4.0,0.6666666666666666,0.0,0.0
8749,5830,1,0.0,0.0,1.0,0.16666666666666666
8750,5830,-1,0.0,0.0,5.0,0.8333333333333334
8751,5831,-1,0.0,0.0,7.0,1.0
8752,5832,1,4.0,1.0,0.0,0.0
8753,5833,1,1.0,1.0,0.0,0.0
8754,5834,1,1.0,1.0,0.0,0.0
8755,5835,1,1.0,1.0,0.0,0.0
8756,5836,1,1.0,1.0,0.0,0.0
8757,5837,1,5.0,0.8333333333333334,0.0,0.0
8758,5837,-1,1.0,0.16666666666666666,0.0,0.0
8759,5838,1,1.0,1.0,0.0,0.0
8760,5839,1,1.0,1.0,0.0,0.0
8761,5840,1,1.0,1.0,0.0,0.0
8762,5841,-1,0.0,0.0,1.0,1.0
8763,5842,-1,0.0,0.0,2.0,1.0
8764,5843,-1,0.0,0.0,10.0,1.0
8765,5844,-1,3.0,1.0,0.0,0.0
8766,5845,-1,0.0,0.0,6.0,1.0
8767,5846,-1,1.0,1.0,0.0,0.0
8768,5847,-1,0.0,0.0,10.0,0.9090909090909091
8769,5847,1,0.0,0.0,1.0,0.09090909090909091
8770,5848,1,1.0,1.0,0.0,0.0
8771,5849,-1,0.0,0.0,4.0,0.8
8772,5849,1,0.0,0.0,1.0,0.2
8773,5850,-1,1.0,1.0,0.0,0.0
8774,5851,-1,1.0,1.0,0.0,0.0
8775,5852,-1,1.0,1.0,0.0,0.0
8776,5853,-1,1.0,0.5,0.0,0.0
8777,5853,1,1.0,0.5,0.0,0.0
8778,5854,-1,2.0,1.0,0.0,0.0
8779,5855,1,0.0,0.0,44.0,1.0
8780,5856,1,1.0,1.0,0.0,0.0
8781,5857,1,1.0,1.0,0.0,0.0
8782,5858,1,0.0,0.0,11.0,0.6111111111111112
8783,5858,-1,0.0,0.0,7.0,0.3888888888888889
8784,5859,1,1.0,1.0,0.0,0.0
8785,5860,1,10.0,1.0,0.0,0.0
8786,5861,-1,1.0,1.0,0.0,0.0
8787,5862,1,1.0,1.0,0.0,0.0
8788,5863,-1,3.0,1.0,0.0,0.0
8789,5864,1,0.0,0.0,2.0,0.18181818181818182
8790,5864,-1,0.0,0.0,9.0,0.8181818181818182
8791,5865,1,0.0,0.0,81.0,1.0
8792,5866,1,2.0,1.0,0.0,0.0
8793,5867,1,7.0,1.0,0.0,0.0
8794,5868,1,8.0,0.7272727272727273,30.0,0.967741935483871
8795,5868,-1,3.0,0.2727272727272727,1.0,0.03225806451612903
8796,5869,-1,3.0,0.3,0.0,0.0
8797,5869,1,7.0,0.7,47.0,1.0
8798,5870,1,4.0,1.0,0.0,0.0
